iter,weights,bounds,results,regret,solve_time
10,"{'makespan': 32, 'workstations': 2, 'employees': 2, 'robots': 1, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 0.4077777777777778, 'workstations': 5, 'employees': 2, 'robots': 1, 'employee_time': 0.4488888888888889}",0.7818609755029713,0.0
10,"{'makespan': 32, 'workstations': 2, 'employees': 4, 'robots': 1, 'employee_time': 8}","{'makespan': None, 'workstations': None, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,8.053911447525024
11,"{'makespan': 32, 'workstations': 2, 'employees': 4, 'robots': 1, 'employee_time': 8}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,0.0
11,"{'makespan': 64, 'workstations': 4, 'employees': 4, 'robots': 1, 'employee_time': 16}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.0048420150526333776,9.045464515686035
11,"{'makespan': 128, 'workstations': 8, 'employees': 4, 'robots': 1, 'employee_time': 16}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.13555555555555557}",0.005424092769767271,20.950273752212524
11,"{'makespan': 256, 'workstations': 16, 'employees': 4, 'robots': 1, 'employee_time': 16}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.4077777777777778, 'workstations': 5, 'employees': 2, 'robots': 1, 'employee_time': 0.4488888888888889}",0.7818609755029713,30.320406675338745
12,"{'makespan': 32, 'workstations': 2, 'employees': 4, 'robots': 1, 'employee_time': 8}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.4077777777777778, 'workstations': 5, 'employees': 2, 'robots': 1, 'employee_time': 0.4488888888888889}",0.7818609755029713,0.0
12,"{'makespan': 32, 'workstations': 4, 'employees': 8, 'robots': 2, 'employee_time': 16}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,2.0048258304595947
12,"{'makespan': 32, 'workstations': 8, 'employees': 8, 'robots': 2, 'employee_time': 16}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.568636178970337
12,"{'makespan': 32, 'workstations': 16, 'employees': 8, 'robots': 2, 'employee_time': 16}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.6257741451263428
12,"{'makespan': 32, 'workstations': 32, 'employees': 8, 'robots': 2, 'employee_time': 16}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.816025733947754
12,"{'makespan': 32, 'workstations': 64, 'employees': 8, 'robots': 2, 'employee_time': 16}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.7788888888888889, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.3466666666666667}",0.1310762959845079,1.5455632209777832
12,"{'makespan': 32, 'workstations': 64, 'employees': 8, 'robots': 4, 'employee_time': 16}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}",0.1764912590211573,1.4779407978057861
13,"{'makespan': 32, 'workstations': 64, 'employees': 8, 'robots': 4, 'employee_time': 16}","{'makespan': 1.1111716666666667, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15067166666666668}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}",0.1764912590211573,0.0
13,"{'makespan': 64, 'workstations': 64, 'employees': 8, 'robots': 4, 'employee_time': 32}","{'makespan': 1.1111716666666667, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15067166666666668}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.7144553661346436
13,"{'makespan': 64, 'workstations': 64, 'employees': 8, 'robots': 4, 'employee_time': 64}","{'makespan': 1.1111716666666667, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15067166666666668}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.0048420150526333776,1.0261292457580566
14,"{'makespan': 64, 'workstations': 64, 'employees': 8, 'robots': 4, 'employee_time': 64}","{'makespan': 0.5263938888888888, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.0048420150526333776,0.0
14,"{'makespan': 128, 'workstations': 64, 'employees': 8, 'robots': 4, 'employee_time': 64}","{'makespan': 0.5263938888888888, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.0048420150526333776,1.5693433284759521
14,"{'makespan': 256, 'workstations': 64, 'employees': 8, 'robots': 4, 'employee_time': 64}","{'makespan': 0.5263938888888888, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.0048420150526333776,2.725027084350586
14,"{'makespan': 512, 'workstations': 64, 'employees': 8, 'robots': 4, 'employee_time': 64}","{'makespan': 0.5263938888888888, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.13555555555555557}",0.005424092769767271,19.019590139389038
14,"{'makespan': 1024, 'workstations': 64, 'employees': 8, 'robots': 4, 'employee_time': 64}","{'makespan': 0.5263938888888888, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.4077777777777778, 'workstations': 5, 'employees': 2, 'robots': 1, 'employee_time': 0.4488888888888889}",0.7818609755029713,30.250235080718994
15,"{'makespan': 1024, 'workstations': 64, 'employees': 8, 'robots': 4, 'employee_time': 64}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 0.4077777777777778, 'workstations': 5, 'employees': 2, 'robots': 1, 'employee_time': 0.4488888888888889}",0.7818609755029713,0.0
15,"{'makespan': 1024, 'workstations': 128, 'employees': 16, 'robots': 4, 'employee_time': 128}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.13555555555555557}",0.005424092769767271,15.420055389404297
15,"{'makespan': 1024, 'workstations': 256, 'employees': 16, 'robots': 4, 'employee_time': 128}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.13555555555555557}",0.005424092769767271,9.930551528930664
15,"{'makespan': 1024, 'workstations': 512, 'employees': 16, 'robots': 4, 'employee_time': 128}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 4, 'employees': 2, 'robots': 1, 'employee_time': 0.5555555555555556}",0.8377014937393713,3.3692269325256348
15,"{'makespan': 1024, 'workstations': 512, 'employees': 32, 'robots': 4, 'employee_time': 256}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.0048420150526333776,2.65260910987854
15,"{'makespan': 1024, 'workstations': 1024, 'employees': 32, 'robots': 4, 'employee_time': 256}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 0.5711111111111111, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.5488888888888889}",0.12617337778206095,1.9781486988067627
15,"{'makespan': 1024, 'workstations': 1024, 'employees': 32, 'robots': 4, 'employee_time': 512}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.0048420150526333776,1.411198377609253
15,"{'makespan': 1024, 'workstations': 2048, 'employees': 32, 'robots': 4, 'employee_time': 512}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 0.8466666666666667, 'workstations': 3, 'employees': 2, 'robots': 1, 'employee_time': 0.9533333333333334}",1.0390846854597908,1.1691982746124268
15,"{'makespan': 1024, 'workstations': 2048, 'employees': 64, 'robots': 4, 'employee_time': 1024}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': None, 'employee_time': 0.4293383333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.9430034160614014
16,"{'makespan': 1024, 'workstations': 2048, 'employees': 64, 'robots': 4, 'employee_time': 1024}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.0
16,"{'makespan': 2048, 'workstations': 4096, 'employees': 64, 'robots': 4, 'employee_time': 2048}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.8817791938781738
16,"{'makespan': 4096, 'workstations': 8192, 'employees': 64, 'robots': 4, 'employee_time': 4096}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.622711181640625
16,"{'makespan': 8192, 'workstations': 16384, 'employees': 64, 'robots': 4, 'employee_time': 8192}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.8978838920593262
16,"{'makespan': 16384, 'workstations': 32768, 'employees': 64, 'robots': 4, 'employee_time': 16384}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.6931955814361572
16,"{'makespan': 32768, 'workstations': 65536, 'employees': 64, 'robots': 4, 'employee_time': 32768}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.7470152378082275
16,"{'makespan': 65536, 'workstations': 131072, 'employees': 64, 'robots': 4, 'employee_time': 65536}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.6405911445617676
16,"{'makespan': 131072, 'workstations': 262144, 'employees': 64, 'robots': 4, 'employee_time': 131072}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.6957507133483887
16,"{'makespan': 262144, 'workstations': 524288, 'employees': 64, 'robots': 4, 'employee_time': 262144}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.7781987190246582
16,"{'makespan': 524288, 'workstations': 1048576, 'employees': 64, 'robots': 4, 'employee_time': 524288}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.6708085536956787
16,"{'makespan': 1048576, 'workstations': 2097152, 'employees': 64, 'robots': 4, 'employee_time': 1048576}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.7652499675750732
16,"{'makespan': 2097152, 'workstations': 4194304, 'employees': 64, 'robots': 4, 'employee_time': 2097152}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.6188468933105469
16,"{'makespan': 4194304, 'workstations': 8388608, 'employees': 64, 'robots': 4, 'employee_time': 4194304}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.9709007740020752
16,"{'makespan': 8388608, 'workstations': 16777216, 'employees': 64, 'robots': 4, 'employee_time': 8388608}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.8345856666564941
16,"{'makespan': 16777216, 'workstations': 33554432, 'employees': 64, 'robots': 4, 'employee_time': 16777216}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.7129981517791748
16,"{'makespan': 33554432, 'workstations': 67108864, 'employees': 64, 'robots': 4, 'employee_time': 33554432}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.5449657440185547
16,"{'makespan': 67108864, 'workstations': 134217728, 'employees': 64, 'robots': 4, 'employee_time': 67108864}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.8012897968292236
16,"{'makespan': 134217728, 'workstations': 268435456, 'employees': 64, 'robots': 4, 'employee_time': 134217728}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.8237292766571045
16,"{'makespan': 268435456, 'workstations': 536870912, 'employees': 64, 'robots': 4, 'employee_time': 268435456}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,0.8188340663909912
16,"{'makespan': 536870912, 'workstations': 1073741824, 'employees': 64, 'robots': 4, 'employee_time': 536870912}","{'makespan': 1.1132827777777778, 'workstations': 3.950005, 'employees': 1.000005, 'robots': None, 'employee_time': 0.12533833333333333}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.18260243632764056,1.0903382301330566
